Latitude,Longitude,Depth,Month,Year,Reference,Method,E. huxleyi,G.ericsonii,G.oceanica,Reticulafenestra sp.,C. leptoporus quadriperforatus,Hayaster perplex,O. antillarum,U. sibogae,U. foliosa,Chiasmolithus sp.,H. carteri,H. pavimentum,H. wallichii,H. hyalina,S. apsteinii,P. discopora,A. quattrospina,Acanthoica sp.,A. robusta,C. aculeata,D. tubifera,R. clavigera stylifera,R. clavigera clavigera,R. xiphos,P. vandelli,Palusphaera sp.,Solisphaera turbinella,S. galbula,S. emidasia,Syracosphaera spp.,S. ampliora,S. anthos,S. epigrosa,S. ossa type 1,S. ossa type 2,S. ossa-like,S. molischii type 2,S. nodosa-type,S. prolongata,S. pulchra,S. histrica,S. bannockii,S. orbiculus,S. nana,S. hastata,S. corolla,S. marginaporata,S. leptolepis,S. arethusae,S. noroitica-type,S. exigua,S. aurisinae,S. dilatata,S. serrata,S. rhombica,S. halldalii,S. rotula,S. andruleitii,S. gaarderae,S. mediterranea,Calciopappus sp. curved,C. rigidus,C. caudatus,Calciopappus sp.,M. adriaticus,M. elegans,O. formosus,O. minimus,O. macrospinus,C. brasiliensis,C. murrayi,Calciosolenia sp.,A. extenta,A. gaudii,A. capulata,A. pinnigera,A. unicornis,Canistrolithus valliformis,Papposphaeracea spp.,F. pyramidosa,K. baumannii,Pappomonas type 5,Pappomonas type 3,P. lepida,Pappomonas vexillata,Papposphaera type 1,Papposphaera type 3,Papposphaera type 4,P. margalefii,V. cancellifer,U. tenuis,U. irregularis,F. profunda elongata,F. profunda profunda,F. profunda rhinocera,Florisphaera sp. with spur,G. flabellatus,P. longistipies,HOL spp.,Papposphaeraceae HOL,S. molischii HOL,A. periperforata,S. rotatonica HOL,S. pulchra galea HOL,S. nana HOL,S. histrica HOL,S. banockii HOL,S. marginaporata HOL,Z. marsilii,C. divergens,H. HOL catilliferus type,H. pavimentum HOL,H. HOL ponticuliferus type,Corisphaera spp.,C. gracilis,S. strigilis HOL,C. thyrreniensis,C. sphaeroidea HOL,C. dentata,S. arethusae HOL,H. spinosa,H. triarcha,H. cornifera,C. leptoporus subsp. quadriperforatus HOL,S. mediterranea HOL marisrubri,Syracolithus type A,S. gaarderae HOL,P. magnaghii,S. aurisinae HOL,S. mediterranea HOL gracillima,S. mediterranea HOL hellenica,C. multipora,S. quadridentata,S. youngii,Sphaerocalyptra sp.,C. disconstricta,A. unicornis POL,A. gaudi POL
29.467,34.928,100,4,2017,Keuter2023,SEM,5871.511931,1100.9084870000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.227122,0.0,0.0,0.0,0.0,0.0,275.227122,0.0,0.0,0.0,0.0,458.71187000000003,0.0,0.0,275.227122,550.454244,0.0,0.0,183.484748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.742374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.227122,0.0,183.484748,0.0,91.742374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.681365,0.0,0.0,458.71187000000003,458.71187000000003,458.71187000000003,0.0,0.0,0.0,0.0,275.227122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.742374,91.742374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.484748,0.0,0.0,0.0,0.0,0.0,91.742374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.467,34.928,120,4,2017,Keuter2023,SEM,5627.43977,937.9066280000001,85.264239,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.264239,0.0,0.0,0.0,0.0,0.0,85.264239,0.0,0.0,0.0,0.0,85.264239,0.0,0.0,426.321195,1364.227823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.056956,0.0,0.0,255.792717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.056956,170.528478,0.0,170.528478,0.0,511.585434,85.264239,0.0,170.528478,0.0,170.528478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.264239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.467,34.928,140,4,2017,Keuter2023,SEM,5970.952614,497.579384,62.197423,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.789692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.394846,0.0,0.0,124.394846,932.961346,0.0,0.0,62.197423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.394846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.59226900000002,124.394846,0.0,124.394846,0.0,0.0,186.59226900000002,62.197423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.789692,186.59226900000002,0.0,373.18453800000003,435.381961,310.98711499999996,0.0,0.0,62.197423,0.0,248.789692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.394846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.197423,0.0,0.0,62.197423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,2,4,2017,Keuter2023,SEM,6030.229462,1644.608035,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,78.314668,0.0,0.0,0.0,0.0,0.0,0.0,313.258673,78.314668,0.0,3915.7334170000004,0.0,313.258673,0.0,0.0,0.0,0.0,0.0,861.4613519999999,0.0,0.0,469.88801,2427.754718,0.0,0.0,1018.090688,0.0,1018.090688,0.0,78.314668,78.314668,78.314668,78.314668,704.8320150000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.62933700000002,0.0,0.0,0.0,0.0,234.944005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.62933700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.8320150000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.314668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,10,4,2017,Keuter2023,SEM,8578.719294,2144.679824,0.0,0.0,0.0,0.0,0.0,0.0,0,97.48544700000001,0.0,0.0,0.0,0.0,0.0,0.0,194.97089300000002,194.97089300000002,584.912679,0.0,0.0,5459.185005,0.0,1754.738037,292.45633999999995,0.0,0.0,0.0,0.0,389.94178600000004,0.0,0.0,292.45633999999995,3606.961521,0.0,0.0,682.398126,0.0,584.912679,0.0,389.94178600000004,97.48544700000001,194.97089300000002,0.0,682.398126,0.0,292.45633999999995,97.48544700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.48544700000001,0.0,0.0,584.912679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.48544700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.97089300000002,0.0,0.0,0.0,0.0,0.0,0.0,1462.281698,0.0,194.97089300000002,2437.136163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.398126,0.0,0.0,0.0,877.369019,0.0,0.0,0.0,0.0,0.0,0.0,97.48544700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,20,4,2017,Keuter2023,SEM,6504.468287,2418.327953,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.390619,83.390619,0.0,0.0,0.0,0.0,333.562476,333.562476,83.390619,0.0,4086.1403340000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.562476,0.0,0.0,250.171857,2168.156096,0.0,0.0,833.9061909999999,0.0,416.953095,0.0,83.390619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.390619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.781238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.593619,0.0,0.0,1000.6874290000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.781238,0.0,0.0,0.0,0.0,0.0,0.0,83.390619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,30,4,2017,Keuter2023,SEM,6510.769231,1509.74359,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,94.358974,0.0,0.0,0.0,0.0,94.358974,0.0,377.435897,0.0,0.0,2830.769231,0.0,94.358974,0.0,0.0,0.0,0.0,0.0,188.717949,0.0,0.0,94.358974,1981.538462,0.0,0.0,566.1538459999999,0.0,943.589744,0.0,0.0,94.358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.358974,0.0,0.0,0.0,0.0,0.0,0.0,1604.102564,0.0,471.794872,943.589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.07692299999997,0.0,0.0,188.717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,40,4,2017,Keuter2023,SEM,6819.772806,3294.946412,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,76.626661,0.0,76.626661,0.0,0.0,0.0,76.626661,76.626661,0.0,76.626661,0.0,3294.946412,0.0,153.253321,306.506643,0.0,0.0,0.0,0.0,229.879982,0.0,0.0,306.506643,3831.333037,0.0,0.0,766.266607,0.0,689.639947,0.0,0.0,0.0,153.253321,0.0,229.879982,0.0,383.133304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.879982,76.626661,0.0,153.253321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.626661,0.0,0.0,0.0,0.0,0.0,0.0,76.626661,0.0,153.253321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.799822,0.0,0.0,2298.799822,76.626661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.626661,0.0,229.879982,0.0,0.0,0.0,306.506643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,60,4,2017,Keuter2023,SEM,6210.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,552.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,138.0,1035.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0,69.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,138.0,0.0,138.0,69.0,69.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,80,4,2017,Keuter2023,SEM,3295.087633,263.607011,65.901753,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.803505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.901753,0.0,0.0,131.803505,329.508763,0.0,0.0,65.901753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.901753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.901753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.901753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,100,4,2017,Keuter2023,SEM,5402.553191,548.085106,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.297872,0.0,156.59574500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.191489,626.382979,0.0,0.0,78.297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.59574500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.489362,548.085106,0.0,0.0,78.297872,156.59574500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,120,4,2017,Keuter2023,SEM,4503.093429,180.123737,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.061869,90.061869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.247474,0.0,0.0,90.061869,360.247474,0.0,0.0,90.061869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.371212,90.061869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.123737,0.0,0.0,180.123737,0.0,270.185606,0.0,0.0,540.371212,0.0,360.247474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.123737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.469,34.93,140,4,2017,Keuter2023,SEM,5974.914464,209.646122,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.469182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.823061,0.0,104.823061,104.823061,314.469182,0.0,0.0,209.646122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.292243,0.0,0.0,0.0,0.0,0.0,314.469182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.469182,209.646122,0.0,0.0,209.646122,524.1153039999999,104.823061,0.0,524.1153039999999,0.0,419.292243,104.823061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.469182,104.823061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.467,34.929,2,5,2017,Keuter2023,SEM,2576.8612239999998,1460.22136,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89537399999999,0.0,0.0,0.0,0.0,85.89537399999999,0.0,515.372245,0.0,0.0,0.0,0.0,0.0,257.686122,0.0,0.0,0.0,429.47687099999996,0.0,0.0,85.89537399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89537399999999,0.0,85.89537399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.79074799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89537399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.953741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.686122,0.0,0.0,171.79074799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.79074799999998,0.0
29.467,34.929,20,5,2017,Keuter2023,SEM,2204.6479360000003,708.636837,0.0,0.0,0.0,0.0,0.0,78.737426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.424558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.737426,0.0,0.0,78.737426,472.424558,0.0,0.0,0.0,0.0,0.0,78.737426,314.94970500000005,0.0,0.0,0.0,78.737426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.212279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.737426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.737426,0.0,0.0,0.0,0.0,0.0,0.0,78.737426,551.1619840000001,0.0,157.474853,0.0,0.0,157.474853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.474853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.737426,0.0
29.467,34.929,30,5,2017,Keuter2023,SEM,2440.8602149999997,787.374263,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,157.474853,0.0,0.0,0.0,157.474853,0.0,0.0,0.0,0.0,157.474853,0.0,314.94970500000005,157.474853,0.0,0.0,0.0,0.0,157.474853,0.0,0.0,0.0,629.8994100000001,0.0,0.0,78.737426,0.0,157.474853,157.474853,236.212279,0.0,78.737426,0.0,157.474853,0.0,314.94970500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.737426,0.0,0.0,0.0,0.0,0.0,0.0,157.474853,0.0,0.0,0.0,0.0,78.737426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.474853,0.0,0.0,0.0,0.0,0.0,0.0,236.212279,393.687131,0.0,551.1619840000001,0.0,0.0,78.737426,0.0,0.0,0.0,0.0,157.474853,157.474853,0.0,0.0,0.0,0.0,157.474853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.467,34.929,40,5,2017,Keuter2023,SEM,3076.923077,1958.041958,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,139.86014,0.0,0.0,0.0,0.0,69.93007,0.0,0.0,0.0,0.0,349.65035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.72028,0.0,0.0,69.93007,559.440559,0.0,0.0,139.86014,0.0,279.72028,139.86014,0.0,0.0,139.86014,0.0,349.65035,0.0,69.93007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.86014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.467,34.929,60,5,2017,Keuter2023,SEM,4983.81951,4070.119267,166.127317,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.063659,0.0,0.0,0.0,0.0,415.318293,0.0,332.254634,83.063659,0.0,83.063659,0.0,1079.827561,2491.909755,0.0,0.0,0.0,0.0,1079.827561,0.0,0.0,166.127317,2658.037072,0.0,0.0,332.254634,0.0,996.763902,83.063659,913.700244,0.0,166.127317,0.0,581.44561,0.0,332.254634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.018536,0.0,0.0,0.0,0.0,83.063659,249.190976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.063659,0.0,0.0,0.0,166.127317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.254634,0.0,0.0,83.063659,1329.018536,0.0,0.0,0.0,0.0,0.0,0.0,83.063659,0.0,0.0,0.0,0.0,0.0,83.063659,0.0,0.0,0.0,0.0,0.0,166.127317,0.0,0.0,0.0,83.063659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.127317,0.0
29.467,34.929,80,5,2017,Keuter2023,SEM,10973.38278,5292.127864,0.0,0.0,0.0,0.0,0.0,77.82540999999999,0,0.0,0.0,77.82540999999999,155.65081999999998,0.0,0.0,0.0,700.428688,0.0,3579.9688490000003,0.0,0.0,155.65081999999998,0.0,77.82540999999999,311.301639,0.0,0.0,0.0,0.0,233.47622900000002,0.0,0.0,77.82540999999999,3502.1434400000003,0.0,0.0,856.079507,0.0,155.65081999999998,0.0,233.47622900000002,0.0,0.0,0.0,0.0,0.0,233.47622900000002,77.82540999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.82540999999999,778.254098,0.0,1478.682786,233.47622900000002,0.0,1556.508195,0.0,0.0,0.0,311.301639,0.0,0.0,77.82540999999999,0.0,0.0,0.0,0.0,155.65081999999998,0.0,0.0,233.47622900000002,0.0,233.47622900000002,0.0,0.0,0.0,0.0,155.65081999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.47622900000002,77.82540999999999,155.65081999999998,622.603278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.65081999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.82540999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.65081999999998,0.0
29.467,34.929,100,5,2017,Keuter2023,SEM,17597.189879999998,2326.901141,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,72.715661,0.0,0.0,0.0,145.431321,0.0,1527.028874,0.0,0.0,218.14698199999998,0.0,218.14698199999998,1236.166231,0.0,0.0,0.0,0.0,218.14698199999998,0.0,145.431321,0.0,581.725285,0.0,0.0,72.715661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.715661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.009625,290.862643,0.0,363.578303,290.862643,0.0,727.156606,0.0,0.0,0.0,145.431321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.431321,0.0,0.0,290.862643,290.862643,1308.881892,0.0,0.0,145.431321,0.0,145.431321,0.0,0.0,72.715661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.715661,145.431321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
