Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,C. leptoporus,O.antillarum,O.fragilis,U.hulburtiana,U.anulus,U.sibogae,U. foliosa,E. huxleyi,G.ericsonii,G.muellerae,G.oceanica,R. sessilis,Calciosolenia spp.,Acanthoica spp.,A. robusta,D. tubifera,R.clavigera,R.stylifera,R.xiphos,Rhabdosphaera sp,Michaelsarsia spp.,Ophiaster spp.,Syracosphaera spp.,S. pulchra,Umbellosphaera spp.,C. mediterranea,C.binodata,C.maxima,Coronosphaera Sp Y,H.carteri,H.hyalina,H.wallichii,F. profunda,G- flabellatus,Holococcolithophores s.l.
49.38285,-5.30096,5,25,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30246.1,0.0,0.0,0.0,0.0,0.0,0.0,116.8,0.0,0.0,583.9009287926,0.0,,0.0,0.0,1401.4,233.6,0.0,1167.8018575851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.6
49.38285,-5.30096,12,25,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43742.5,0.0,0.0,0.0,0.0,0.0,475.5,158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,158.5,0.0,475.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.9
49.38285,-5.30096,22,25,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31396.4,0.0,221.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.6,0.0,0.0,0.0,0.0,221.9,110.9,0.0,1442.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.38285,-5.30096,60,25,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5924.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.8,0.0,0.0,47.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.38285,-5.30096,80,25,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8583.3,58.4,87.6,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,58.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.2865,-8.50193,5,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54865.5,0.0,201.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,5042.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.2865,-8.50193,10,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49553.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.9,7026.3,0.0,184.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.2865,-8.50193,20,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41682.2,0.0,317.0,0.0,0.0,0.0,792.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.4,4437.6,0.0,0.0,0.0,0.0,0.0,158.5,0.0,0.0,0.0,0.0,1584.9
48.2865,-8.50193,60,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26847.8,0.0,998.5,0.0,0.0,0.0,332.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.4,4659.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.2865,-8.50193,100,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.2,0.0,93.4,0.0,280.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,163.5,0.0,23.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.54073,-10.23884,5,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57689.4,341.4,12971.6,0.0,0.0,0.0,1706.8,0.0,0.0,0.0,1024.1,0.0,0.0,0.0,0.0,37208.0,341.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.54073,-10.23884,20,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56738.5,317.0,15214.8,0.0,0.0,0.0,1584.9,0.0,0.0,0.0,950.9,0.0,0.0,0.0,0.0,17116.6,633.9,0.0,0.0,0.0,0.0,0.0,1267.9,0.0,0.0,0.0,0.0,0.0
47.54073,-10.23884,30,26,9,2018,Guerreiro2023,LM,104.7,0.0,0.0,0.0,0.0,0.0,0.0,2878.2,0.0,837.3,0.0,314.0,0.0,26.2,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,340.1,130.8,0.0,0.0,0.0,0.0,0.0,104.7,0.0,0.0,0.0,0.0,0.0
47.54073,-10.23884,50,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30588.1,0.0,7290.4,0.0,158.5,0.0,633.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9192.3,475.5,0.0,0.0,0.0,0.0,0.0,633.9,0.0,0.0,0.0,0.0,0.0
47.54073,-10.23884,150,26,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.7,0.0,73.1,0.0,121.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.01745,-12.4395,5,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5362.2,105.7,1584.9,0.0,0.0,0.0,79.2,0.0,0.0,0.0,184.9,0.0,0.0,0.0,0.0,501.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4
46.01745,-12.4395,10,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5309.3,105.7,1320.7,158.5,0.0,0.0,0.0,0.0,0.0,0.0,132.1,0.0,0.0,0.0,0.0,211.3,26.4,26.4,0.0,0.0,0.0,0.0,105.7,0.0,0.0,0.0,0.0,26.4
46.01745,-12.4395,20,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.0,177.5,1153.8,532.5,59.2,0.0,0.0,0.0,0.0,0.0,177.5,0.0,0.0,0.0,0.0,0.0,59.2,29.6,0.0,0.0,0.0,0.0,147.9,0.0,0.0,0.0,0.0,29.6
46.01745,-12.4395,70,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.9,150.4,2406.9,338.5,564.1,0.0,150.4,37.6,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,413.7,37.6,0.0,0.0,0.0,0.0,0.0,37.6,0.0,0.0,112.8,0.0,0.0
46.01745,-12.4395,150,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,23.9,238.6,47.7,477.2,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0
44.58715,-13.35363,5,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5312.7,343.8,968.8,656.3,0.0,0.0,0.0,0.0,0.0,0.0,656.3,0.0,0.0,0.0,0.0,656.3,125.0,468.8,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,74.6
44.58715,-13.35363,20,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.3,0.0,1342.3,438.3,0.0,0.0,54.8,0.0,0.0,0.0,794.4,0.0,0.0,0.0,0.0,356.1,0.0,575.3,0.0,0.0,0.0,0.0,164.4,0.0,0.0,0.0,0.0,356.1
44.58715,-13.35363,40,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.8,1294.3,3759.7,431.4,61.6,0.0,0.0,0.0,0.0,184.9,616.3,0.0,0.0,0.0,0.0,493.1,123.3,924.5,0.0,0.0,0.0,0.0,369.8,0.0,0.0,0.0,0.0,232.4
44.58715,-13.35363,50,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.4,443.8,6212.7,68.3,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.0,0.0,0.0,170.7,955.8,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.0,121.9
44.58715,-13.35363,150,27,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,126.1,50.4,554.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.1,25.2,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0
42.58022,-15.12784,5,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.6,220.8,662.3,662.3,0.0,0.0,0.0,0.0,0.0,0.0,2075.3,0.0,0.0,0.0,44.2,485.7,88.3,3753.2,0.0,0.0,0.0,0.0,309.1,0.0,0.0,0.0,0.0,93.9
42.58022,-15.12784,20,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6190.8,164.4,602.6,876.6,0.0,0.0,54.8,0.0,0.0,0.0,2958.4,0.0,0.0,0.0,0.0,493.1,54.8,4273.3,0.0,0.0,0.0,0.0,219.1,0.0,0.0,0.0,0.0,155.7
42.58022,-15.12784,52,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12181.8,435.1,3741.5,1914.3,0.0,0.0,0.0,0.0,0.0,87.0,1566.2,0.0,0.0,0.0,0.0,1827.3,522.1,3480.5,0.0,0.0,0.0,0.0,522.1,0.0,0.0,0.0,0.0,0.0
42.58022,-15.12784,60,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5742.8,261.0,7504.8,652.6,0.0,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,3915.6,1501.0,261.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,65.3,0.0,0.0
42.58022,-15.12784,150,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.1,0.0,168.8,0.0,385.9,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,74.8
41.547,-16.02179,5,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,28.1,0.0,2190.7,28.1,112.3,28.1,0.0,0.0,84.3,0.0,0.0,0.0,2050.3,28.1,0.0,0.0,0.0,421.3,28.1,1825.6,0.0,0.0,0.0,0.0,252.8,0.0,0.0,0.0,0.0,62.8
41.547,-16.02179,20,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.2,154.8,77.4,51.6,0.0,0.0,180.6,0.0,0.0,0.0,2760.6,25.8,0.0,0.0,25.8,748.2,0.0,891.2,0.0,0.0,0.0,0.0,412.8,0.0,0.0,0.0,0.0,130.5
41.547,-16.02179,50,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6656.5,4323.9,56.9,0.0,0.0,0.0,170.7,0.0,0.0,0.0,56.9,0.0,0.0,0.0,0.0,4494.5,284.5,910.3,0.0,0.0,0.0,0.0,455.1,0.0,0.0,0.0,0.0,34.4
41.547,-16.02179,56,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.8,475.5,5348.9,39.6,0.0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,79.2,2773.5,39.6,633.9,0.0,0.0,0.0,0.0,317.0,0.0,0.0,39.6,0.0,0.0
41.547,-16.02179,150,28,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,0.0,92.2,0.0,783.8,0.0,0.0,0.0,0.0,0.0,46.1,0.0,0.0,0.0,0.0,0.0,23.1,23.1,0.0,0.0,0.0,0.0,46.1,0.0,0.0,0.0,0.0,0.0
39.43158,-17.42968,5,29,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,27.7,0.0,277.4,2551.6,110.9,27.7,27.7,0.0,0.0,0.0,27.7,0.0,2135.6,0.0,27.7,0.0,0.0,277.4,332.8,138.7,22.41,0.0,0.0,0.0,83.2,0.0,0.0,0.0,0.0,2245.4
39.43158,-17.42968,20,29,9,2018,Guerreiro2023,LM,123.3,0.0,0.0,0.0,0.0,123.3,0.0,678.0,13004.8,61.6,0.0,0.0,0.0,61.6,0.0,184.9,0.0,2342.1,0.0,0.0,0.0,0.0,493.1,123.3,493.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.8
39.43158,-17.42968,71,29,9,2018,Guerreiro2023,LM,0.0,76.5,0.0,0.0,0.0,0.0,0.0,306.0,0.0,18056.6,0.0,0.0,0.0,76.5,76.5,0.0,76.5,459.1,0.0,0.0,0.0,153.0,1377.2,994.6,918.1,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,22.2
39.43158,-17.42968,81,29,9,2018,Guerreiro2023,LM,134.5,0.0,0.0,0.0,0.0,0.0,0.0,1075.8,336.2,12438.9,201.7,403.4,0.0,403.4,0.0,0.0,0.0,134.5,0.0,0.0,134.5,3294.6,2756.7,268.9,268.9,0.0,0.0,0.0,0.0,67.2,0.0,0.0,201.7,0.0,0.0
39.43158,-17.42968,150,29,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,24.7,320.5,197.2,49.3,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,567.0,0.0,0.0,123.3,147.9,0.0
38.37851,-18.31541,5,29,9,2018,Guerreiro2023,LM,140.4,0.0,0.0,0.0,0.0,0.0,0.0,701.9,421.1,35.1,0.0,0.0,0.0,140.4,0.0,421.1,0.0,386.0349359198,0.0,,105.3,70.2,210.6,105.3,5720.3,105.2822552509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.4
38.37851,-18.31541,20,29,9,2018,Guerreiro2023,LM,107.2,0.0,0.0,0.0,0.0,0.0,0.0,514.5,107.2,0.0,0.0,0.0,0.0,21.4,0.0,321.6,0.0,0.0,364.4,0.0,0.0,0.0,343.0,150.1,1373.2,17.75,171.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.8
38.37851,-18.31541,50,29,9,2018,Guerreiro2023,LM,49.9,0.0,0.0,0.0,0.0,0.0,0.0,2493.1,6083.1,1944.6,0.0,0.0,199.4,349.0,149.6,0.0,249.3060145406,149.5836087244,0.0,,199.4,997.2,747.9,249.3,947.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.2
38.37851,-18.31541,70,29,9,2018,Guerreiro2023,LM,156.6,0.0,0.0,0.0,0.0,0.0,0.0,7256.9,208.8,2297.1,0.0,261.0,1879.5,52.2,991.9,0.0,52.2,0.0,52.2,0.0,52.2,2244.9,678.7,52.2,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0.0,42.9
38.37851,-18.31541,150,29,9,2018,Guerreiro2023,LM,30.1,90.3,0.0,0.0,0.0,0.0,0.0,631.8,0.0,391.1,60.2,0.0,30.1,30.1,1233.5,0.0,30.1,0.0,0.0,0.0,0.0,180.5,631.8,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.0,300.9,44.4
36.24836,-20.07287,5,30,9,2018,Guerreiro2023,LM,83.7,0.0,0.0,20.9,0.0,0.0,0.0,1737.4,0.0,0.0,0.0,0.0,0.0,20.9,0.0,167.5,0.0,20.9,0.0,0.0,0.0,0.0,167.5,20.9,230.8,0.0,83.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.6
36.24836,-20.07287,20,30,9,2018,Guerreiro2023,LM,92.5,0.0,0.0,0.0,0.0,0.0,0.0,7365.3,0.0,0.0,0.0,0.0,0.0,61.6,0.0,308.2,0.0,215.7,0.0,0.0,0.0,0.0,154.1,61.6,475.5,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.4
36.24836,-20.07287,105,30,9,2018,Guerreiro2023,LM,17.2,17.2,0.0,0.0,17.2,86.2,0.0,344.7,361.9,241.3,51.7,0.0,792.7,17.2,999.5,34.5,327.4,34.5,0.0,0.0,620.4,293.0,189.6,120.6,81.3,0.0,0.0,120.6,189.6,0.0,0.0,0.0,0.0,0.0,56.1
36.24836,-20.07287,115,30,9,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,46.7,0.0,46.7,0.0,186.8,0.0,0.0,373.7,0.0,140.1,0.0,46.7,46.7,0.0,0.0,420.4,280.3,233.6,233.6,93.4,0.0,0.0,46.7,0.0,0.0,0.0,0.0,12005.0,0.0,0.0
36.24836,-20.07287,150,30,9,2018,Guerreiro2023,LM,69.6,104.4,0.0,0.0,0.0,104.4,0.0,34.8,0.0,104.4,104.4,104.4,0.0,34.8,1009.3,34.8,0.0,0.0,0.0,0.0,34.8,313.2,174.0,34.8,46.7,0.0,0.0,243.6,0.0,0.0,0.0,0.0,7831.1,174.0,0.0
35.18121,-20.54912,5,30,9,2018,Guerreiro2023,LM,241.2,0.0,0.0,48.2,0.0,0.0,0.0,6270.6,48.2,0.0,0.0,0.0,0.0,96.5,0.0,675.3,0.0,0.0,385.9,0.0,48.2,0.0,627.1,192.9,4913.1,0.0,144.7,0.0,0.0,48.2,0.0,0.0,0.0,0.0,1377.8
35.18121,-20.54912,20,30,9,2018,Guerreiro2023,LM,116.8,0.0,0.0,0.0,0.0,0.0,0.0,6033.6,38.9,0.0,0.0,0.0,0.0,194.6,0.0,389.3,0.0,194.6,116.8,0.0,0.0,0.0,350.3,77.9,1727.8,0.0,155.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.1
35.18121,-20.54912,50,30,9,2018,Guerreiro2023,LM,31.7,31.7,0.0,0.0,0.0,0.0,0.0,190.2,0.0,0.0,0.0,0.0,0.0,63.4,0.0,190.2,0.0,63.4,63.4,0.0,31.7,0.0,158.5,126.8,7328.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.7
35.18121,-20.54912,105,30,9,2018,Guerreiro2023,LM,231.1,138.7,0.0,0.0,0.0,46.2,0.0,323.6,138.7,1040.1,531.6,0.0,277.4,23.1,369.8,23.1,46.2,0.0,115.6,0.0,46.2,808.9,92.5,115.6,72.7,0.0,0.0,23.1,0.0,0.0,0.0,0.0,716.5,0.0,0.0
35.18121,-20.54912,150,30,9,2018,Guerreiro2023,LM,57.9,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,212.2,0.0,0.0,19.3,0.0,328.0,0.0,0.0,0.0,38.6,0.0,0.0,57.9,115.8,57.9,77.2,0.0,0.0,77.2,0.0,0.0,0.0,0.0,4572.7,115.8,0.0
33.2816,-22.08206,5,10,1,2018,Guerreiro2023,LM,53.8,107.6,0.0,0.0,0.0,53.8,0.0,3335.0,0.0,0.0,0.0,0.0,53.8,376.5,0.0,1506.1,53.8,1022.0,322.7,0.0,0.0,0.0,430.3,376.5,4246.2,0.0,53.8,0.0,0.0,53.8,0.0,0.0,0.0,0.0,2258.2
33.2816,-22.08206,50,10,1,2018,Guerreiro2023,LM,0.0,109.2,0.0,0.0,0.0,0.0,0.0,191.2,136.5,0.0,0.0,0.0,54.6,245.8,0.0,791.9,27.3,928.5,109.2,0.0,245.8,0.0,191.2,191.2,2288.3,15.44,0.0,0.0,0.0,81.9,0.0,0.0,27.3,0.0,1098.3
33.2816,-22.08206,90,10,1,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,138.1,0.0,217.0,0.0,0.0,0.0,0.0,78.9,19.7,946.7,0.0,0.0,0.0,0.0,0.0,276.1,0.0,177.5,39.4,0.0,0.0,78.9,0.0,19.7,157.8,0.0,0.0,2997.9,414.2,0.0
33.2816,-22.08206,100,10,1,2018,Guerreiro2023,LM,21.1,42.3,0.0,0.0,0.0,274.7,0.0,317.0,84.5,42.3,0.0,42.3,105.7,21.1,1035.5,0.0,0.0,0.0,21.1,0.0,232.4,443.8,169.1,0.0,0.0,21.13,21.1,126.8,0.0,63.4,0.0,0.0,2028.6,401.5,0.0
33.2816,-22.08206,150,10,1,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,62.3,0.0,124.6,31.1,0.0,0.0,0.0,0.0,62.3,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.8,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,7629.6,0.0,0.0
31.55442,-22.42611,5,10,1,2018,Guerreiro2023,LM,0.0,31.1,0.0,0.0,0.0,0.0,0.0,1214.5,0.0,0.0,0.0,0.0,31.1,404.8,0.0,1837.3,0.0,996.5,31.1,0.0,0.0,0.0,31.1,155.7,3078.6,0.0,311.4,0.0,0.0,31.1,0.0,0.0,0.0,0.0,1365.4
31.55442,-22.42611,50,10,1,2018,Guerreiro2023,LM,23.1,0.0,0.0,0.0,0.0,0.0,0.0,670.3,0.0,0.0,0.0,0.0,138.7,161.8,0.0,1386.8,46.2,647.2,0.0,0.0,0.0,0.0,23.1,208.0,5133.3,18.11,161.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0
31.55442,-22.42611,85,10,1,2018,Guerreiro2023,LM,434.7,0.0,36.2,0.0,0.0,0.0,0.0,2101.1,0.0,0.0,0.0,0.0,652.1,36.2,1992.4,108.7,36.2,36.2,0.0,0.0,72.5,326.0,978.1,36.2,0.0,0.0,0.0,2028.6,398.5,289.8,0.0,0.0,1412.8,217.4,0.0
31.55442,-22.42611,120,10,1,2018,Guerreiro2023,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.3,0.0,0.0,0.0,0.0,183.6,0.0,61.2,0.0,0.0,15057.4,856.9,0.0
