Year,Month,Depth,Latitude,Longitude,E. huxleyi,G.ericsonii,G.oceanica,Reticulafenestra sp.,C. leptoporus quadriperforatus,Hayaster perplex,O. antillarum,U. sibogae,U. foliosa,Chiasmolithus sp.,H. carteri,H. pavimentum,H. wallichii,H. hyalina,S. apsteinii,P. discopora,A. quattrospina,Acanthoica sp.,A. robusta,C. aculeata,D. tubifera,R. clavigera stylifera,R. clavigera clavigera,R. xiphos,P. vandelli,Palusphaera sp.,Solisphaera turbinella,S. galbula,S. emidasia,Syracosphaera spp.,S. ampliora,S. anthos,S. epigrosa,S. ossa type 1,S. ossa type 2,S. ossa-like,S. molischii type 2,S. nodosa-type,S. prolongata,S. pulchra,S. histrica,S. bannockii,S. orbiculus,S. nana,S. hastata,S. corolla,S. marginaporata,S. leptolepis,S. arethusae,S. noroitica-type,S. exigua,S. aurisinae,S. dilatata,S. serrata,S. rhombica,S. halldalii,S. rotula,S. andruleitii,S. gaarderae,S. mediterranea,Calciopappus sp. curved,C. rigidus,C. caudatus,Calciopappus sp.,M. adriaticus,M. elegans,O. formosus,O. minimus,O. macrospinus,C. brasiliensis,C. murrayi,Calciosolenia sp.,A. extenta,A. gaudii,A. capulata,A. pinnigera,A. unicornis,Canistrolithus valliformis,Papposphaeracea spp.,F. pyramidosa,K. baumannii,Pappomonas type 5,Pappomonas type 3,P. lepida,Pappomonas vexillata,Papposphaera type 1,Papposphaera type 3,Papposphaera type 4,P. margalefii,V. cancellifer,U. tenuis,U. irregularis,F. profunda elongata,F. profunda profunda,F. profunda rhinocera,Florisphaera sp. with spur,G. flabellatus,P. longistipies,HOL spp.,Papposphaeraceae HOL,S. molischii HOL,A. periperforata,S. rotatonica HOL,S. pulchra galea HOL,S. nana HOL,S. histrica HOL,S. banockii HOL,S. marginaporata HOL,Z. marsilii,C. divergens,H. HOL catilliferus type,H. pavimentum HOL,H. HOL ponticuliferus type,Corisphaera spp.,C. gracilis,S. strigilis HOL,C. thyrreniensis,C. sphaeroidea HOL,C. dentata,S. arethusae HOL,H. spinosa,H. triarcha,H. cornifera,C. leptoporus subsp. quadriperforatus HOL,S. mediterranea HOL marisrubri,Syracolithus type A,S. gaarderae HOL,P. magnaghii,S. aurisinae HOL,S. mediterranea HOL gracillima,S. mediterranea HOL hellenica,C. multipora,S. quadridentata,S. youngii,Sphaerocalyptra sp.,C. disconstricta,A. unicornis POL,A. gaudi POL
2017,8,120,29.475,34.929,10.49416556,2.230010181,0,0.065588535,0,0.065588535,0.327942674,0.131177069,0,0,0,0,0,0,0,0,0,0,1.377359229,0,0,0,0,0,0.918239486,0,0,0,0,0.393531208,0,0.196765604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065588535,0.065588535,0,0,0,0,0.196765604,0,0,0,0.065588535,0,0,0,0,0.852650952,0.065588535,0,0,1.049416556,0.393531208,0,0,0,0,0,0,0.131177069,0,0,0,0,0.393531208,0,0,0.065588535,0,0,0.131177069,0,0,12.19946746,9.182394863,1.24618216,0,0.590296813,0,0,0.065588535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065588535,0,0,0,0,0,0,0,0.065588535,0,0
2017,8,140,29.475,34.929,2.627094948,1.104141355,0,0,0,0.03807384,0.190369199,0.07614768,0,0,0,0,0,0,0,0,0,0,0.418812238,0,0,0,0,0,0.03807384,0,0,0,0,0,0,0.152295359,0,0.03807384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03807384,0,0,0,0,0,0.03807384,0,0,0,0,0,0,0.03807384,0,0,0.190369199,0,0.03807384,0,0,0,0,0,0,0,0,0,0.03807384,0,0,0.03807384,0,0,0,0,0,0.03807384,0,0,0.761476796,0.418812238,0,0,0.304590719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03807384,0,0,0,0,0,0,0,0,0,0
2017,9,2,29.467,34.928,4.478809811,4.651071727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172261916,0,0,0,0,1.981012032,0,0,0,0,0,0,0,0.172261916,0,0,0,0.689047663,0,0.172261916,0.086130958,0,0,0.086130958,0.086130958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35029848,0.086130958,0,0,0,0,0,0,1.205833411,0,0.258392874,0,0,0.689047663,0,0.086130958,0.172261916,0,0,0,0,0,0,0,0,0.086130958,0,0,0,0,0.344523832,0,0,0.602916705,0,0,0.086130958,0,0.086130958,0.172261916,0,0,0,0,0,0,0,0
2017,9,10,29.467,34.928,2.416706867,3.190053064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096668275,0,0,0,1.64336067,0,0,0,0,0,0,0,0.096668275,0,0,0,0.676677923,0,0,0,0,0.096668275,0.290004824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73017849,0.096668275,0,0,0,0,0,0,0.676677923,0,0.096668275,0,0,0.483341373,0,0,0,0,0,0,0.193336549,0,0,0,0.193336549,0,0,0,0,0,0.193336549,0,0,0.096668275,0,0,0,0.193336549,0,0,0,0,0,0,0,0,0.096668275,0
2017,9,20,29.467,34.928,2.953061414,4.798724798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073826535,0,0,0,0,1.624183778,0,0,0.073826535,0,0,0,0,0.369132677,0,0,0,0.221479606,0,0.295306141,0.073826535,0,0,0.295306141,0,0,0.073826535,0,0,0,0,0,0,0,0,0,0.073826535,0,0,0,0,0,0,0.073826535,0,0,0,0,0,0,0,0,0,0,0,0.073826535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22163337,0.147653071,0,0,0,0,0,0,0.885918424,0,0,0,0,0.147653071,0,0,0,0,0,0,0,0,0,0,0.073826535,0,0,0,0,0,0.221479606,0,0,0.221479606,0,0,0,0.221479606,0.073826535,0,0,0,0,0,0,0,0.147653071,0
2017,9,40,29.467,34.928,4.855872005,8.971017772,0,0,0,0,0,0,0,0,0,0.329211661,0,0,0,0,0,0,0,0,0,0.658423323,0,0,0.082302915,0,0,0,0,0.658423323,0,0,0,0.658423323,0,0,0.164605831,0,0.082302915,0.082302915,0.246908746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164605831,0.082302915,0.082302915,0,0,0,0,0,0.082302915,0,0,0,0,0,0,0,0,0,0,0,8.065685703,0,0,0,0,0,0,0,0.411514577,0,0.164605831,0,0,0.164605831,0,0.164605831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082302915,0,0,0.329211661,0,0,0.082302915,0,0,0,0,0,0,0,0,0,0,0
2017,9,60,29.467,34.928,10.14596284,9.081701003,0,0,0,0,0,0.141901578,0,0,0,0.070950789,0,0,0,0,0.070950789,0,0.638557102,0.070950789,0,0,0,0,0.425704734,0,0,0,0,0.496655524,0,0,0.070950789,1.348064993,0,0,0.212852367,0,0.283803156,0,0.283803156,0,0.070950789,0,0.354753945,0,0,0,0,0,0,0,0.354753945,0,0,0,0,0,0,0,0,0,0,0,0.283803156,0,1.419015782,0,0,0,0.354753945,0.141901578,0.141901578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.010750214,0.070950789,0.567606313,0.212852367,0,0,0,0,0,0,0,0,0,0.141901578,0,0.070950789,0,0,0.070950789,0,0.070950789,0,0,0,0,0,0.070950789,0,0,0,0,0,0,0.141901578,0,0,0,0,0,0,0,0,0,0,0,0,0.070950789,0
2017,9,80,29.467,34.928,10.18806188,3.617500232,0,0,0,0,0.664438818,0.073826535,0,0,0,0.147653071,0.147653071,0,0,0,0,0,0.738265354,0,0,0.073826535,0,0,0,0,0,0,0,0,0,0.147653071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295306141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147653071,0,2.657755273,2.731581808,0.073826535,0,0.073826535,0,0.073826535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,100,29.467,34.928,5.465136736,1.518093538,0,0,0,0,0.954230224,0,0,0,0,0,0,0,0,0,0,0,0.346992809,0,0,0,0,0,0.607237415,0,0.043374101,0,0.043374101,0.086748202,0,0.086748202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130122303,0,0,0,0,0,0,0.043374101,0,0.216870505,0,0.043374101,0,0.216870505,0.216870505,0,0,0,0,0,0.043374101,0.086748202,0,0,0,0,0.130122303,0,0,0,0,0,0,0.043374101,0,4.857899321,5.335014433,0.173496404,0,1.084352527,0,0.260244606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,120,29.467,34.928,2.623541389,1.005690866,0,0,0,0,0.480982588,0.04372569,0,0,0,0,0,0,0,0,0.04372569,0,0.218628449,0,0,0,0,0,0.393531208,0,0.04372569,0.08745138,0,0.480982588,0,0.306079829,0,0.08745138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04372569,0,0,0.524708278,0.04372569,0,0,0,0,0,0,0,0.437256898,0,0,0,0.04372569,0,0,0,0,0,0,0,0.218628449,0,0,0,0,0.174902759,0.04372569,0,0,0,0.04372569,0,0.131177069,0,5.536811563,9.835982895,0.977084394,0.06513896,1.923930352,0,0,0.08745138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,140,29.467,34.928,1.476827934,0.347488926,0,0,0,0.043436116,0.30405281,0.043436116,0,0,0,0,0.043436116,0,0,0,0,0,0.173744463,0,0,0,0,0,0,0,0,0,0,0.043436116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043436116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043436116,0,1.129339009,2.302114133,0.173744463,0,0.434361157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,40,29.47,34.93,1.762995285,5.902201606,0,0,0,0,0,0,0,0,0,0.229955907,0,0,0,0,0.076651969,0,0,0.153303938,0,1.303083472,0,0,0.076651969,0,0,0,0,0,0,0,0,0.919823627,0,0,0.076651969,0,0.306607876,0.229955907,0,0,0,0,0,0,0,0,0,0,0,0,0.153303938,0,0,0.459911813,0,0,0,0,0,0,0,0,0,0,0.076651969,0,0,0,0,0.076651969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73127565,0,0,0,0,0,0,0,1.456387409,0,0,0.229955907,0,0.306607876,0,0,0,0,0,0,0.076651969,0,0,0,0,0,0,0,0,0,0,0,0,0.306607876,0,0,0,0.153303938,0,0,0,0,0,0,0,0,0,0
2017,9,80,29.47,34.93,3.895521704,10.82089362,0,0,0,0,0,0,0,0,0,0.086567149,0,0,0,0,0.129850723,0,0.173134298,0.086567149,0,0,0.043283574,0,1.082089362,0,0,0,0,0.173134298,0,0,0.043283574,0.908955064,0,0,0.129850723,0,0.259701447,0,0.173134298,0,0.173134298,0,0.086567149,0,0,0,0,0,0.043283574,0,0.173134298,0,0,0,0,0,0,0,0,0,0,0.129850723,0.259701447,0,0.822387915,0,0,0,0.476119319,0.259701447,0,0,0,0.086567149,0,0,0.043283574,0,0,0,0,0.043283574,0,0,0,0,0,0,2.640298044,0,0.043283574,0,0,0,0,0,0,0,0,0.346268596,0,0,0,0.043283574,0,0,0,0,0,0,0,0,0.129850723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,2,29.469,34.93,7.798938985,8.730887669,0,0,0,0,0,0,0,0,0,0.098099861,0,0,0,0,0.147149792,0,0.245249654,0.147149792,0.049049931,2.207246883,0,0.049049931,0.343349515,0,0,0,0,0.294299584,0,0,0,1.079098476,0,0.441449377,0.049049931,0,0.490499307,0.294299584,0.049049931,0,0.098099861,0,0.245249654,0.049049931,0,0,0,0,0,0,0.049049931,0,0,0,0,0,0,0,0,0,0,0,0.049049931,0,0.441449377,0,0,0,0,0.049049931,0.049049931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13124134,0.196199723,0.049049931,0,0,0,0,0,0.539549238,0,0.147149792,0,0,0.392399446,0,0.049049931,0,0,0.245249654,0,0.049049931,0.049049931,0,0,0.147149792,0,0.049049931,0,0,0,0.098099861,0,0,0.049049931,0,0,0.098099861,0.049049931,0,0.049049931,0,0,0,0,0,0,0.098099861,0
2017,10,10,29.469,34.93,9.221892923,7.536170561,0,0,0,0,0.099160139,0,0,0,0.099160139,0.099160139,0.099160139,0,0.099160139,0,0.148740208,0,0.049580069,0.049580069,0.049580069,1.685722362,0.148740208,0.198320278,0.892441251,0,0,0,0,0.049580069,0,0,0,1.189921668,0,0.198320278,0.049580069,0,0.049580069,0.396640556,0.198320278,0,0.198320278,0,0.247900347,0,0,0.049580069,0,0,0,0,0.049580069,0,0,0.198320278,0,0,0,0.049580069,0,0,0,0,0.049580069,0,0.396640556,0,0,0,0.247900347,0.148740208,0.049580069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.238690144,0.198320278,0.049580069,0,0,0,0,0,0.099160139,0,0.049580069,0.049580069,0,0.347060486,0,0.049580069,0.148740208,0,0.148740208,0,0,0,0,0,0.347060486,0,0.099160139,0,0,0,0.198320278,0,0,0.148740208,0,0,0.148740208,0.099160139,0,0.198320278,0,0,0.198320278,0,0,0,0,0
2017,10,20,29.469,34.93,8.131131395,8.626932089,0,0,0,0,0.049580069,0,0,0,0,0.099160139,0,0,0,0,0.446220625,0,0.099160139,0.049580069,0,1.239501737,0.148740208,0.148740208,1.289081806,0,0,0,0,0.495800695,0,0.049580069,0.049580069,1.189921668,0,0.099160139,0.099160139,0,0.495800695,0.347060486,0.347060486,0,0,0,0.148740208,0,0,0.049580069,0,0.099160139,0,0,0.049580069,0,0,0.247900347,0.148740208,0,0,0,0,0,0,0,0,0,0.297480417,0,0,0,0.049580069,0,0.049580069,0.049580069,0,0,0,0,0.049580069,0,0,0,0,0,0,0,0,0.049580069,0,0,6.048768477,0.099160139,0.049580069,0,0,0,0,0,0.495800695,0,0.049580069,0,0,0.148740208,0,0,0.049580069,0,0.049580069,0,0,0,0,0,0.396640556,0,0.099160139,0,0,0,0.198320278,0,0,0.198320278,0,0,0.049580069,0.049580069,0.049580069,0.247900347,0,0,0.148740208,0,0.099160139,0,0,0
2017,10,30,29.469,34.93,7.01967307,6.675149238,0,0,0,0,0,0.043065479,0,0,0,0.129196437,0.043065479,0.043065479,0,0,0.258392874,0,0.301458353,0.086130958,0.043065479,0,0.086130958,0.086130958,1.119702453,0,0,0,0,0.129196437,0,0,0,0.947440537,0,0.129196437,0.129196437,0,0.129196437,0.387589311,0.258392874,0.043065479,0.086130958,0.043065479,0.258392874,0.129196437,0.043065479,0.043065479,0,0.086130958,0,0,0.172261916,0.043065479,0,0.301458353,0,0,0,0,0,0,0,0,0.086130958,0,0.473720269,0,0,0,0.043065479,0.043065479,0.086130958,0.086130958,0,0,0.043065479,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20142897,0.086130958,0,0,0,0,0,0,0.344523832,0,0.043065479,0.129196437,0,0.043065479,0,0,0.043065479,0,0.086130958,0,0,0,0,0,0.172261916,0,0,0,0,0.043065479,0.086130958,0,0,0.129196437,0,0.086130958,0.215327395,0,0,0.129196437,0,0,0.043065479,0,0,0.043065479,0.043065479,0
2017,10,40,29.469,34.93,6.72259891,5.955986754,0,0,0,0,0,0,0,0,0,0.176910498,0.058970166,0,0,0,0.117940332,0,0.235880664,0.058970166,0,1.238373483,0,0.058970166,2.240866303,0,0,0,0,0.117940332,0,0,0,0.766612156,0,0.058970166,0.058970166,0,1.120433152,0.117940332,0.117940332,0,0.058970166,0.058970166,0.117940332,0,0.117940332,0.058970166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707641991,0,0,0,0,0.117940332,0.058970166,0,0,0.058970166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.543195593,0,0,0,0,0,0,0,0,0,0,0,0,0.235880664,0,0,0.176910498,0,0.176910498,0.353820995,0,0,0,0.117940332,0.294850829,0,0,0,0,0,0.117940332,0,0,0,0,0,0.117940332,0.058970166,0,0,0,0,0.117940332,0,0,0,0.058970166,0
2017,10,60,29.469,34.93,7.713932479,8.209322638,0,0,0,0,0,0.070770023,0,0,0.141540045,0.070770023,0,0.070770023,0,0,0,0,1.061550341,0.070770023,0,2.33541075,0.070770023,0.141540045,1.698480546,0,0,0,0,0.77847025,0,0.141540045,0,1.415400455,0,0.283080091,0.141540045,0,0.636930205,0.636930205,0.283080091,0,0,0,0.283080091,0,0,0,0,0,0,0,0.141540045,0,0,0,0,0,0,0,0,0,0,0.070770023,0.141540045,0,0.849240273,0,0.070770023,0,0,0.141540045,0.283080091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.236981683,0.141540045,0.212310068,0.070770023,0,0,0.070770023,0,0.495390159,0,0.141540045,0.070770023,0,0.283080091,0,0.070770023,0.141540045,0,0.141540045,0,0.070770023,0,0,0,0.424620136,0,0.070770023,0,0,0,0,0,0,0.070770023,0,0,0.070770023,0.070770023,0.070770023,0.070770023,0,0,0,0.070770023,0.070770023,0,0.141540045,0
2017,10,80,29.469,34.93,16.83858138,16.12342927,0,0,0,0,3.445732868,0.065013828,0,0,0.065013828,0.065013828,0.065013828,0,0,0,0.325069139,0,6.24132746,0,0,0,0,0,1.495318037,0,0,0,0,0.520110622,0,0.455096794,0,0.650138277,0,0,0,0,0.325069139,0,0,0,0,0,0,0,0,0,0,0.130027655,0,0,0.065013828,0,0,0,0.065013828,0,0,0,0,0.650138277,0,1.235262726,0.130027655,0.780165932,7.606617841,0,0,0,0.260055311,0,0,0,0,0,0,0,0.065013828,0,0.065013828,0,0,0.130027655,0,0,0,0.065013828,0.065013828,0,0.260055311,0,3.835815835,0.325069139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065013828,0,0,0
2017,10,100,29.469,34.93,6.188962647,2.387867478,0,0,0,0,0,0.048731989,0,0,0,0,0,0,0,0,0,0,0.925907798,0,0,0,0,0,0.828443819,0,0,0,0,0,0,0.389855915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048731989,0,0.097463979,0,0,0,0,0,0.146195968,0.048731989,0,0,0,0,0,0.048731989,0,0.194927957,0,0,0,0.146195968,0,0,0,0,0,0,0,0.048731989,0,0,0,0,0.048731989,0.048731989,0,0,0,0,0,0.048731989,0,6.481354583,3.216311297,0.438587904,0.048731989,0.633515861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,120,29.469,34.93,1.884649261,1.222475196,0,0,0,0.050936467,1.579030462,0,0,0,0,0.050936467,0.050936467,0,0,0,0,0,0.203745866,0,0,0,0,0,0.560301132,0,0,0.050936467,0,0.050936467,0,0.509364665,0,0.050936467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050936467,0,0,0,0,0,0,0,0.1528094,0,0.1528094,0,0,0,0,0,0,0,0,0,0.101872933,0,0,0,0,0.050936467,0,0,0.050936467,0,0,0,0.050936467,0,3.51461619,5.85769365,0.203745866,0.254682333,2.954315058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,140,29.469,34.93,1.086997426,0.452915594,0,0,0,0,0.498207153,0,0,0,0,0,0,0,0,0,0,0,0.181166238,0,0,0,0,0,0.090583119,0,0,0.090583119,0,0.045291559,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0,0,0.045291559,1.947537055,2.26457797,0,0,0.271749356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,2,29.47,34.931,11.65668244,5.923887798,0,0,0,0,0.047773289,0,0,0,0,0,0.095546577,0,0,0,0.286639732,0,0.191093155,0.047773289,0,0.286639732,0,0,0.429959598,0,0,0,0,0.573279464,0,0.047773289,0,0.71659933,0,0.286639732,0.047773289,0,0,0.047773289,0.238866443,0,0.047773289,0,0.095546577,0.095546577,0.047773289,0,0,0,0,0,0.191093155,0,0,0.047773289,0,0,0,0,0,0.095546577,0,0,0,0,0.573279464,0,0,0,0.095546577,0,0.095546577,0.047773289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767611682,0,0.047773289,0.047773289,0,0,0,0,0.191093155,0,0,0.047773289,0,0,0,0,0.38218631,0,0,0.047773289,0,0.047773289,0.047773289,0,0.095546577,0,0,0,0,0,0,0,0,0,0,0,0.047773289,0.143319866,0,0,0,0,0.095546577,0,0,0,0,0
2017,10,20,29.47,34.931,6.342165829,6.051684951,0,0,0,0,0.193653918,0.04841348,0,0,0.096826959,0,0,0,0,0,0.04841348,0,0.193653918,0,0,0.290480878,0.04841348,0,0.435721316,0,0,0,0,0.145240439,0,0,0,1.065096551,0,0.193653918,0.04841348,0,0.242067398,0.242067398,0.242067398,0,0.04841348,0,0.193653918,0.04841348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04841348,0,0.04841348,0,0,0.435721316,0,0,0,0.04841348,0,0.096826959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984952664,0,0,0,0,0,0,0,0.193653918,0,0.145240439,0,0,0.04841348,0,0,0,0,0,0.04841348,0,0,0,0.193653918,0,0,0,0,0,0,0,0,0,0,0.04841348,0,0.145240439,0,0,0.04841348,0,0,0,0,0,0,0,0
2017,10,40,29.47,34.931,6.11436052,6.476692995,0,0,0,0,0.226457797,0.045291559,0,0,0,0.045291559,0.045291559,0,0,0,0.135874678,0,0.362332475,0,0,0.135874678,0,0,0.090583119,0,0,0,0,0.181166238,0,0.045291559,0.045291559,0.905831188,0,0.090583119,0.090583119,0,0.135874678,0.181166238,0.090583119,0,0.090583119,0,0.090583119,0,0.045291559,0,0,0.045291559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090583119,0,0.317040916,0,0.271749356,0,0.045291559,0,0,0.045291559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.038120173,0,0.090583119,0,0,0,0,0,0.090583119,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0,0,0,0,0,0.045291559,0,0,0,0,0,0,0,0.090583119,0,0,0,0,0.045291559,0,0,0,0,0,0,0.090583119,0
2017,10,60,29.47,34.931,6.573390359,6.129242362,0,0,0,0,0.177659199,0.0444148,0,0,0,0,0,0,0,0,0.133244399,0,0.177659199,0,0,0.444147997,0,0,0,0,0,0,0,0.310903598,0,0.0444148,0,0.710636796,0,0.266488798,0,0,0.088829599,0.222073999,0.0444148,0,0.133244399,0,0.0444148,0,0,0,0,0,0,0,0.0444148,0,0,0,0,0,0,0,0,0.0444148,0,0,0.133244399,0,0.177659199,0,0,0,0.088829599,0,0.088829599,0.0444148,0,0,0,0,0.0444148,0,0,0,0,0,0,0,0,0,0,0,1.954251188,0,0.0444148,0.0444148,0,0,0,0,0.222073999,0,0,0,0,0.088829599,0,0,0,0,0,0,0,0.088829599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444148,0,0,0,0,0,0,0,0
2017,10,80,29.47,34.931,6.490194727,6.023833429,0,0,0,0,0,0.038863441,0,0,0,0.038863441,0,0,0.038863441,0,0.077726883,0.038863441,0.155453766,0,0,0.194317207,0,0,0,0,0,0,0,0.233180649,0,0.038863441,0,0.544088181,0,0.038863441,0,0,0.116590324,0.155453766,0.038863441,0,0.038863441,0,0.077726883,0,0,0,0,0,0,0.038863441,0.038863441,0,0,0.038863441,0,0.038863441,0,0,0,0.077726883,0,0,0.116590324,0,0.194317207,0,0.077726883,0,0.116590324,0,0.038863441,0.038863441,0.077726883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554537659,0,0.233180649,0.038863441,0,0,0,0,0.116590324,0,0,0,0,0.116590324,0,0,0,0,0.038863441,0,0.038863441,0.038863441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038863441,0,0,0,0,0,0,0,0,0,0,0
2017,10,100,29.47,34.931,9.369895983,7.269022444,0,0,0,0,0.756314474,0.042017471,0,0,0.168069883,0.084034942,0,0,0,0,0.126052412,0,0.378157237,0,0,0.042017471,0,0,0.462192179,0,0.042017471,0,0,0.084034942,0,0.084034942,0,0.126052412,0,0.084034942,0.042017471,0,0.042017471,0.042017471,0.042017471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042017471,0,0,0,0,0.126052412,0,0.168069883,0.042017471,0,1.008419299,0,0.210087354,0,0.126052412,0,0.042017471,0,0.042017471,0,0,0,0.126052412,0,0.042017471,0,0,0.042017471,0.042017471,0,0,0,0,0,0.756314474,0,1.848768714,1.176489182,0.084034942,0,0.126052412,0,0.042017471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,120,29.47,34.931,3.661822578,2.441215052,0,0,0,0,1.874504415,0.043593126,0,0,0,0,0,0,0,0,0,0,0.261558756,0,0,0,0,0,0.566710637,0,0,0.043593126,0,0.087186252,0,0.043593126,0,0.130779378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043593126,0,0.130779378,0,0,0,0,0,0.087186252,0,0,0,0,0,0,0,0,0.174372504,0,0,0,0,0,0,0,0,0,0,0,0.130779378,0,0,0,0,0.043593126,0.043593126,0,0.043593126,0,0,0,0.174372504,0,2.615587556,2.964332563,0.261558756,0,1.438573156,0,0.043593126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
