Reference,Sample method,Depth water [m],Latitude,Longitude,Date/Time,A. acanthifera [#/l],A. acanthos [#/l],A. biscayensis [#/l],A. maxima [#/l],A. quattrospina [#/l],A. quattrospina [#/l] (COMB),A. quattrospina [#/l] (HOL),Acanthoica spp. [#/l],A. robusta [#/l] (Algirosphaera cf. robusta),A. cucullata [#/l],A. robusta [#/l],A. robusta [#/l] (HOL),Algirosphaera spp. [#/l],A. capulata [#/l],A. extenta [#/l],A. gaudii [#/l],A. gaudii [#/l] (COMB),A. gaudii [#/l] (POL),A. ordinata [#/l],A. pinnigera [#/l],A. quadrilatera [#/l],Alisphaera spp. [#/l],A. unicornis [#/l],A. unicornis [#/l] (COMB),A. unicornis [#/l] (POL),A. lafourcadii [#/l],A. periperforata [#/l],Anthosphaera spp. [#/l],Anthosphaera spp. [#/l] (Type A),Anthosphaera spp. [#/l] (Type C),B. virgulosa [#/l],B. bigelowii [#/l],C. leptoporus [#/l],C. leptoporus [#/l] (HOL),Calcidiscus spp. [#/l],C. caudatus [#/l],Calciopappus spp. [#/l],C. brasiliensis [#/l],C. murrayi [#/l],Calciosolenia spp. [#/l],Calciosoleniaceae spp. [#/l],C. blokii [#/l],C. concava [#/l],C. diconstricta [#/l],C. multipora [#/l],C. cialdii [#/l],C. dentata [#/l],C. heimdalae [#/l],C. sphaeroidea [#/l],C. sphaeroidea [#/l] (HOL),Canistrolithus spp. [#/l],Canistrolithus spp. [#/l] (POL),C. valliformis [#/l],C. cristatus [#/l],C. cristatus [#/l] (CER),Ceratolithus spp. [#/l],C. carterae [#/l],C. roscoffensis [#/l],C. pelagicus [#/l],C. pelagicus [#/l] (HOL),C. gracilis [#/l] (Corisphaera cf. Gracilis),C. gracilis [#/l],Corisphaera spp. [#/l],C. tyrrheniensis [#/l],C. maxima [#/l],C. mediterranea [#/l],C. mediterranea [#/l] (COMB),C. mediterranea [#/l] (HOL),Coronosphaera spp. [#/l],C. aculeata [#/l],C. cidaris [#/l],Cyrtosphaera spp. [#/l],D. tubifera [#/l],E. huxleyi [#/l],Ericiolus sp. [#/l] (Ericiolus?),F. profunda [#/l],F. calceolariopsis [#/l],F. pyramidosa [#/l],G. ericsonii [#/l],G. muellerae [#/l],G. oceanica [#/l],G. ornata [#/l],Gephyrocapsa spp. [#/l],G. flabellatus [#/l],G. amitakareniae [#/l],H. cornifera [#/l] (Including H. spinosa),H. perplexus [#/l],Helicosphaera spp. [#/l] (HOL),Helicosphaera spp. [#/l] (HOL catilliferus type),Helicosphaera spp. [#/l] (HOL confusus type),Helicosphaera spp. [#/l] (HOL dalmaticus type),H. carteri [#/l],H. carteri [#/l] (HOL),H. hyalina [#/l],H. pavimentum [#/l],Helicosphaera spp. [#/l],H. wallichii [#/l],H. wallichii [#/l] (HOL),H. cornifera [#/l],H. pienaarii [#/l],H. vavilovii [#/l],Heterococcolithophores [#/l],H. kastriensis [#/l],Holococcolithophore spp. [#/l],H. spinosa [#/l],Homozygosphaera spp. [#/l],H. triarcha [#/l],H. vercelli [#/l],H. youngii [#/l],H. lacuna [#/l],H. roseola [#/l],Hymenomonas spp. [#/l],Jomonlithus spp. [#/l],M. adriaticus [#/l],M. elegans [#/l],Michaelsarsia spp. [#/l],O. neapolitana [#/l],O. antillarum [#/l],O. fragilis [#/l],Oolithotus spp. [#/l],O. formosus [#/l],O. hydroideus [#/l],O. minimus [#/l],O. reductus [#/l],Ophiaster spp. [#/l],Cocco oth [#/l],Palusphaera sp. [#/l] (Palusphaera sp. 1),Palusphaera spp. [#/l],P. vandelii [#/l],P. borealis [#/l],P. flabellifera [#/l],Pappomonas sp. [#/l] (Including Papposphaera sp.),Pappomonas sp. [#/l] (Type 3),Pappomonas sp. [#/l] (Type 4),Pappomonas sp. [#/l] (Type 5),Pappomonas spp. [#/l],P. arctica [#/l],P. lepida [#/l],P. sagittifera [#/l],Papposphaera sp. [#/l] (Type 1),Papposphaera sp. [#/l] (Type 2),Papposphaera sp. [#/l] (Type 4),Papposphaera spp. [#/l],P. thomsenii [#/l],P. margalefii [#/l],P. ziveriae [#/l],Polycrater sp. [#/l] (Ladle-like),Polycrater spp. [#/l],P. discopora [#/l],P. japonica [#/l],P. multipora [#/l],Pontosphaera spp. [#/l],P. syracusana [#/l],P. aurisinae [#/l],P. isselii [#/l],P. magnaghii [#/l],P. poritectum [#/l] (Poritectolithus cf. Poritectus),P. maximus [#/l],P. poritectum [#/l],P. scenozonion [#/l],Reticulofenestra spp. [#/l],R. parvula [#/l],R. sessilis [#/l],Reticulofenestra sp. [#/l],R. clavigera [#/l],Rhabdosphaera spp. [#/l],R. xiphos [#/l],R. xiphos [#/l] (COMB),S. apsteinii [#/l],S. apsteinii [#/l] (HOL),Scyphosphaera spp. [#/l],S. helianthiformis [#/l],Solisphaera spp. [#/l],S. adenensis [#/l],S. adenensis [#/l] (Sphaerocalyptra cf. Adenensis),S. dermitzakii [#/l],S. quadridentata [#/l],Sphaerocalyptra sp. [#/l] (Sphaerocalyptra sp.1),Sphaerocalyptra sp. [#/l] (Sphaerocalyptra sp.3),Sphaerocalyptra spp. [#/l],S. bicorium [#/l],S. schilleri [#/l] (Syracolithus cf. Schilleri),S. quadriperforatus [#/l],Syracolithus sp. [#/l] (Syracolithus sp. A),Syracolithus spp. [#/l],S. amoena [#/l] (HOL),S. ampliora [#/l],S. anthos [#/l],S. anthos [#/l] (HOL),S. arethusae [#/l],S. arethusae [#/l] (COMB),S. arethusae [#/l] (HOL),S. bannockii [#/l],S. bannockii [#/l] (COMB),S. bannockii [#/l] (HOL),S. borealis [#/l],S. castellata [#/l],S. anthos [#/l] (Syracosphaera cf. Anthos),S. epigrosa [#/l] (Syracosphaera cf. Epigrosa),S. nana [#/l] (Syracosphaera cf. Nana),S. nodosa [#/l] (Syracosphaera cf. Nodosa),S. noroitica [#/l] (Syracosphaera cf. Noroitica),S. tumularis [#/l] (Syracosphaera cf. tumularis),S. corolla [#/l],S. delicata [#/l],S. delicata [#/l] (HOL),S. dilatata [#/l],S. epigrosa [#/l],S. exigua [#/l],S. florida [#/l],S. gaarderae [#/l],S. halldalii [#/l],S. halldalii [#/l] (Syracosphaera halldalii + Syr...),S. halldalii [#/l] (HOL),S. hastata [#/l],S. histrica [#/l],S. histrica [#/l] (HOL),S. lamina [#/l],S. leptolepis [#/l],S. marginiporata [#/l],S. marginiporata [#/l] (HOL),S. molischii [#/l],S. molischii [#/l] (HOL),S. nana [#/l],S. nana [#/l] (HOL),S. nodosa [#/l],S. noroitica [#/l],S. orbiculus [#/l],S. ossa [#/l],S. ossa [#/l] (Type 2),S. prolongata [#/l],S. protrudens [#/l],S. pulchra [#/l],S. pulchra [#/l] (COMB),S. pulchra [#/l] (HOL),S. reniformis [#/l],S. rotula [#/l],Syracosphaera sp. [#/l] (Type D),Syracosphaera sp. [#/l] (Type K),Syracosphaera sp. [#/l] (Type L),Syracosphaera spp. [#/l],Syracosphaera spp. [#/l],S. squamosa [#/l],S. strigilis [#/l] (COMB),S. strigilis [#/l],S. strigilis [#/l] (HOL),S. tumularis [#/l],T. adriatica [#/l],T. quadrilaminata [#/l],T. latericioides [#/l],Turrisphaera spp. [#/l],Umbellosphaera spp. [#/l] (Umbellocosphaera (?)),U. irregularis [#/l],Umbellosphaera spp. [#/l],U. tenuis [#/l],U. anulus [#/l],U. foliosa [#/l],U. hulburtiana [#/l],U. sibogae [#/l],Umbilicosphaera spp. [#/l],W. antarctica [#/l],Wigwamma spp. [#/l],W. triradiata [#/l],Z. amoena [#/l],Z. amoena [#/l] (HOL),Z. marsilii [#/l]
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),15,45.4203,13.4204,2012-06-18,0,0,0,0,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),0.5,45.4203,13.4204,2012-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),5,45.4203,13.4204,2012-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),10,45.4203,13.4204,2012-07-18,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),15,45.4203,13.4204,2012-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),0.5,45.4203,13.4204,2012-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),5,45.4203,13.4204,2012-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),10,45.4203,13.4204,2012-08-20,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),15,45.4203,13.4204,2012-08-20,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),0.5,45.4203,13.4204,2012-09-17,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),5,45.4203,13.4204,2012-09-17,0,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,1069,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),10,45.4203,13.4204,2012-09-17,0,0,0,0,4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,722,0,0,0,0,0,5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),15,45.4203,13.4204,2012-09-17,0,0,0,0,5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),0.5,45.4203,13.4204,2012-10-17,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),5,45.4203,13.4204,2012-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),10,45.4203,13.4204,2012-10-17,0,0,0,0,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerino et al. (2017),Polarized light microscopy (PLM) + Scanning electron microscope (SEM),15,45.4203,13.4204,2012-10-17,0,0,0,0,179,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
