"","Reference","Sample.method","Depth.water..m.","Latitude","Longitude","Date.Time","A..acanthifera....l.","A..acanthos....l.","A..biscayensis....l.","A..maxima....l.","A..quattrospina....l.","A..quattrospina....l...COMB.","A..quattrospina....l...HOL.","Acanthoica.spp.....l.","A..robusta....l...Algirosphaera.cf..robusta.","A..cucullata....l.","A..robusta....l.","A..robusta....l...HOL.","Algirosphaera.spp.....l.","A..capulata....l.","A..extenta....l.","A..gaudii....l.","A..gaudii....l...COMB.","A..gaudii....l...POL.","A..ordinata....l.","A..pinnigera....l.","A..quadrilatera....l.","Alisphaera.spp.....l.","A..unicornis....l.","A..unicornis....l...COMB.","A..unicornis....l...POL.","A..lafourcadii....l.","A..periperforata....l.","Anthosphaera.spp.....l.","Anthosphaera.spp.....l...Type.A.","Anthosphaera.spp.....l...Type.C.","B..virgulosa....l.","B..bigelowii....l.","C..leptoporus....l.","C..leptoporus....l...HOL.","Calcidiscus.spp.....l.","C..caudatus....l.","Calciopappus.spp.....l.","C..brasiliensis....l.","C..murrayi....l.","Calciosolenia.spp.....l.","Calciosoleniaceae.spp.....l.","C..blokii....l.","C..concava....l.","C..diconstricta....l.","C..multipora....l.","C..cialdii....l.","C..dentata....l.","C..heimdalae....l.","C..sphaeroidea....l.","C..sphaeroidea....l...HOL.","Canistrolithus.spp.....l.","Canistrolithus.spp.....l...POL.","C..valliformis....l.","C..cristatus....l.","C..cristatus....l...CER.","Ceratolithus.spp.....l.","C..carterae....l.","C..roscoffensis....l.","C..pelagicus....l.","C..pelagicus....l...HOL.","C..gracilis....l...Corisphaera.cf..Gracilis.","C..gracilis....l.","Corisphaera.spp.....l.","C..tyrrheniensis....l.","C..maxima....l.","C..mediterranea....l.","C..mediterranea....l...COMB.","C..mediterranea....l...HOL.","Coronosphaera.spp.....l.","C..aculeata....l.","C..cidaris....l.","Cyrtosphaera.spp.....l.","D..tubifera....l.","E..huxleyi....l.","Ericiolus.sp.....l...Ericiolus..","F..profunda....l.","F..calceolariopsis....l.","F..pyramidosa....l.","G..ericsonii....l.","G..muellerae....l.","G..oceanica....l.","G..ornata....l.","Gephyrocapsa.spp.....l.","G..flabellatus....l.","G..amitakareniae....l.","H..cornifera....l...Including.H..spinosa.","H..perplexus....l.","Helicosphaera.spp.....l...HOL.","Helicosphaera.spp.....l...HOL.catilliferus.type.","Helicosphaera.spp.....l...HOL.confusus.type.","Helicosphaera.spp.....l...HOL.dalmaticus.type.","H..carteri....l.","H..carteri....l...HOL.","H..hyalina....l.","H..pavimentum....l.","Helicosphaera.spp.....l.","H..wallichii....l.","H..wallichii....l...HOL.","H..cornifera....l.","H..pienaarii....l.","H..vavilovii....l.","Heterococcolithophores....l.","H..kastriensis....l.","Holococcolithophore.spp.....l.","H..spinosa....l.","Homozygosphaera.spp.....l.","H..triarcha....l.","H..vercelli....l.","H..youngii....l.","H..lacuna....l.","H..roseola....l.","Hymenomonas.spp.....l.","Jomonlithus.spp.....l.","M..adriaticus....l.","M..elegans....l.","Michaelsarsia.spp.....l.","O..neapolitana....l.","O..antillarum....l.","O..fragilis....l.","Oolithotus.spp.....l.","O..formosus....l.","O..hydroideus....l.","O..minimus....l.","O..reductus....l.","Ophiaster.spp.....l.","Cocco.oth....l.","Palusphaera.sp.....l...Palusphaera.sp..1.","Palusphaera.spp.....l.","P..vandelii....l.","P..borealis....l.","P..flabellifera....l.","Pappomonas.sp.....l...Including.Papposphaera.sp..","Pappomonas.sp.....l...Type.3.","Pappomonas.sp.....l...Type.4.","Pappomonas.sp.....l...Type.5.","Pappomonas.spp.....l.","P..arctica....l.","P..lepida....l.","P..sagittifera....l.","Papposphaera.sp.....l...Type.1.","Papposphaera.sp.....l...Type.2.","Papposphaera.sp.....l...Type.4.","Papposphaera.spp.....l.","P..thomsenii....l.","P..margalefii....l.","P..ziveriae....l.","Polycrater.sp.....l...Ladle.like.","Polycrater.spp.....l.","P..discopora....l.","P..japonica....l.","P..multipora....l.","Pontosphaera.spp.....l.","P..syracusana....l.","P..aurisinae....l.","P..isselii....l.","P..magnaghii....l.","P..poritectum....l...Poritectolithus.cf..Poritectus.","P..maximus....l.","P..poritectum....l.","P..scenozonion....l.","Reticulofenestra.spp.....l.","R..parvula....l.","R..sessilis....l.","Reticulofenestra.sp.....l.","R..clavigera....l.","Rhabdosphaera.spp.....l.","R..xiphos....l.","R..xiphos....l...COMB.","S..apsteinii....l.","S..apsteinii....l...HOL.","Scyphosphaera.spp.....l.","S..helianthiformis....l.","Solisphaera.spp.....l.","S..adenensis....l.","S..adenensis....l...Sphaerocalyptra.cf..Adenensis.","S..dermitzakii....l.","S..quadridentata....l.","Sphaerocalyptra.sp.....l...Sphaerocalyptra.sp.1.","Sphaerocalyptra.sp.....l...Sphaerocalyptra.sp.3.","Sphaerocalyptra.spp.....l.","S..bicorium....l.","S..schilleri....l...Syracolithus.cf..Schilleri.","S..quadriperforatus....l.","Syracolithus.sp.....l...Syracolithus.sp..A.","Syracolithus.spp.....l.","S..amoena....l...HOL.","S..ampliora....l.","S..anthos....l.","S..anthos....l...HOL.","S..arethusae....l.","S..arethusae....l...COMB.","S..arethusae....l...HOL.","S..bannockii....l.","S..bannockii....l...COMB.","S..bannockii....l...HOL.","S..borealis....l.","S..castellata....l.","S..anthos....l...Syracosphaera.cf..Anthos.","S..epigrosa....l...Syracosphaera.cf..Epigrosa.","S..nana....l...Syracosphaera.cf..Nana.","S..nodosa....l...Syracosphaera.cf..Nodosa.","S..noroitica....l...Syracosphaera.cf..Noroitica.","S..tumularis....l...Syracosphaera.cf..tumularis.","S..corolla....l.","S..delicata....l.","S..delicata....l...HOL.","S..dilatata....l.","S..epigrosa....l.","S..exigua....l.","S..florida....l.","S..gaarderae....l.","S..halldalii....l.","S..halldalii....l...Syracosphaera.halldalii...Syr....","S..halldalii....l...HOL.","S..hastata....l.","S..histrica....l.","S..histrica....l...HOL.","S..lamina....l.","S..leptolepis....l.","S..marginiporata....l.","S..marginiporata....l...HOL.","S..molischii....l.","S..molischii....l...HOL.","S..nana....l.","S..nana....l...HOL.","S..nodosa....l.","S..noroitica....l.","S..orbiculus....l.","S..ossa....l.","S..ossa....l...Type.2.","S..prolongata....l.","S..protrudens....l.","S..pulchra....l.","S..pulchra....l...COMB.","S..pulchra....l...HOL.","S..reniformis....l.","S..rotula....l.","Syracosphaera.sp.....l...Type.D.","Syracosphaera.sp.....l...Type.K.","Syracosphaera.sp.....l...Type.L.","Syracosphaera.spp.....l.","Syracosphaera.spp.....l..1","S..squamosa....l.","S..strigilis....l...COMB.","S..strigilis....l.","S..strigilis....l...HOL.","S..tumularis....l.","T..adriatica....l.","T..quadrilaminata....l.","T..latericioides....l.","Turrisphaera.spp.....l.","Umbellosphaera.spp.....l...Umbellocosphaera.....","U..irregularis....l.","Umbellosphaera.spp.....l.","U..tenuis....l.","U..anulus....l.","U..foliosa....l.","U..hulburtiana....l.","U..sibogae....l.","Umbilicosphaera.spp.....l.","W..antarctica....l.","Wigwamma.spp.....l.","W..triradiata....l.","Z..amoena....l.","Z..amoena....l...HOL.","Z..marsilii....l."
"2359","Smith et al. (2017)","Scanning electron microscope (SEM)",14,-46.31,-3.21,"2011-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2360","Smith et al. (2017)","Scanning electron microscope (SEM)",11.1,-42.63,3.34,"2012-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9740,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361","Smith et al. (2017)","Scanning electron microscope (SEM)",10.5,-39,9.49,"2011-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,0,0,0,0,1870,0,0,0,0,0,0
"2362","Smith et al. (2017)","Scanning electron microscope (SEM)",13.3,-37.09,39.48,"2012-02-21",0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,17150,0,0,0,0,2310,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3790,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5770,0,0,0,0,1150,0,0,0,0,0,0
"2363","Smith et al. (2017)","Scanning electron microscope (SEM)",25.5,-40.36,43.5,"2012-02-23",0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,29080,0,0,0,0,170,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,0,0,0,0,670,0,0,0,0,0,0
"2364","Smith et al. (2017)","Scanning electron microscope (SEM)",20,-45.82,51.05,"2012-02-26",0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2365","Smith et al. (2017)","Scanning electron microscope (SEM)",16.4,-46.74,57.48,"2012-02-28",0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2366","Smith et al. (2017)","Scanning electron microscope (SEM)",18.3,-47.52,64.04,"2012-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2367","Smith et al. (2017)","Scanning electron microscope (SEM)",13.9,-49.3,71.32,"2012-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368","Smith et al. (2017)","Scanning electron microscope (SEM)",18.7,-54.4,74.56,"2012-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2369","Smith et al. (2017)","Scanning electron microscope (SEM)",15.9,-59.71,77.75,"2012-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370","Smith et al. (2017)","Scanning electron microscope (SEM)",18,-54.25,88.14,"2012-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2371","Smith et al. (2017)","Scanning electron microscope (SEM)",19.4,-49.81,94.13,"2012-03-12",0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,79840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2372","Smith et al. (2017)","Scanning electron microscope (SEM)",18.9,-44.62,100.5,"2012-03-13",0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106700,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0
"2373","Smith et al. (2017)","Scanning electron microscope (SEM)",17.3,-40.13,105.38,"2012-03-15",0,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,0,0,0,0,0,0,0,0,0,0,3460,0,0,0,0,0,0,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6760,0,0,0,3630,0,0,0,0,0,0,160,26540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8740,0,490,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,7910,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15990,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,0,0,0,0,0,0
"2374","Smith et al. (2017)","Scanning electron microscope (SEM)",13.1,-40.26,109.6,"2012-03-17",0,0,0,0,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,98490,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,7120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,0,0,0
"2375","Smith et al. (2017)","Scanning electron microscope (SEM)",6.4,-42.08,113.4,"2012-03-20",0,0,0,0,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98920,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,880,0,0,0,0,0,0,0,0,0,180,0,0,0,180,0,0,0,0,2640,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0
